"SITECODE","Visit_No","Region","Latitude","Longitude","COMID","NHDPlus_Region","ElevCat","ElevWs","AgKffactCat","KffactCat","AgKffactWs","KffactWs","Al2O3Cat","CaOCat","Fe2O3Cat","K2OCat","MgOCat","Na2OCat","P2O5Cat","SCat","SiO2Cat","Al2O3Ws","CaOWs","Fe2O3Ws","K2OWs","MgOWs","Na2OWs","P2O5Ws","SWs","SiO2Ws","NCat","NWs","HydrlCondCat","HydrlCondWs","CompStrgthCat","CompStrgthWs","MAST_2008","MAST_2009","MAST_2013","MAST_2014","MSST_2008","MSST_2009","MSST_2013","MSST_2014","MWST_2008","MWST_2009","MWST_2013","MWST_2014","Precip8110Cat","Tmax8110Cat","Tmean8110Cat","Tmin8110Cat","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","ClayCat","SandCat","ClayWs","SandWs","OmCat","PermCat","RckDepCat","WtDepCat","OmWs","PermWs","RckDepWs","WtDepWs","PctCarbResidCat","PctNonCarbResidCat","PctAlkIntruVolCat","PctSilicicCat","PctExtruVolCat","PctColluvSedCat","PctGlacTilClayCat","PctGlacTilLoamCat","PctGlacTilCrsCat","PctGlacLakeCrsCat","PctGlacLakeFineCat","PctHydricCat","PctEolCrsCat","PctEolFineCat","PctSalLakeCat","PctAlluvCoastCat","PctCoastCrsCat","PctWaterCat","PctCarbResidWs","PctNonCarbResidWs","PctAlkIntruVolWs","PctSilicicWs","PctExtruVolWs","PctColluvSedWs","PctGlacTilClayWs","PctGlacTilLoamWs","PctGlacTilCrsWs","PctGlacLakeCrsWs","PctGlacLakeFineWs","PctHydricWs","PctEolCrsWs","PctEolFineWs","PctSalLakeWs","PctAlluvCoastWs","PctCoastCrsWs","PctWaterWs","WetIndexCat","WetIndexWs","CatAreaSqKmRp100","WsAreaSqKmRp100","CatPctFullRp100","WsPctFullRp100","urb","urbRip","forr","forrRip","ag","agRip","wet","wetRip","urbWs","urbRipWs","forrWs","forrWsRip","agWs","agRipWs","wetWS","wetRipWS"
"COAW0775",1,"ASW",38.83491,-108.4813,3231541,"14",1954.78665037,2181.09293737,0.00139819115131,0.32967082213,0.000325113446382,0.293967488655,8.18415705442842,13.8420252192618,5.46701488080339,1.88127478010266,4.02108179382384,0.745108287579239,0.158018915754909,0.128562068202558,42.6315931405524,4.68926538095594,19.3913725726952,2.64546215368999,1.37845281490178,5.65547344194829,0.364234668302185,0.128226834762808,0.0928443601288213,36.6777868137987,0.144192123820582,0.0588192200306007,1.97746942057362,0.559797510169871,34.1658615422472,70.255400477669,8.606882732,8.73747781494,8.52484808197,8.74110603245,16.7970565787,16.8279990677,16.7317840014,16.4808808301,1.75694981492,3.37808598774,1.74796399102,2.78176614088,301.560376275,16.6851762256,9.56394016964,2.4382596354,345.075777979,15.4489327291,8.16180404745,0.869487428081,18.4470479915261,40.8817216654445,24.0817087114879,38.5895945784571,0.531095086775849,5.82203699177055,121.547781308564,182.88,0.624065261523764,5.18315649629807,96.7350962801528,182.88,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.186018088487,754.439171841414,1.1889,10.5435,100,100,0,0,33.6918438849507,4.54201362604088,0,0,0,0,0.161213279197516,0,44.9173035586339,54.3491250533504,0.0492596130881299,0,0.0164198710293766,0.0682885189927443
"NMWM1318",1,"WM",35.89094,-106.30875,17865910,"13",2314.16511783,2314.16511783,0.000311407484138288,0.337864171953904,0.000311407484138288,0.337864171953904,14.6678276061764,2.26099395751651,4.35910797118995,3.82944393158099,0.896513998510941,3.81077504157711,0.132730007171436,0.0240550003946005,68.6034164430921,14.6678276061764,2.26099395751651,4.35910797118995,3.82944393158099,0.896513998510941,3.81077504157711,0.132730007171436,0.0240550003946005,68.6034164430921,0.0377979986369287,0.0377979986369287,0.016480796099249,0.016480796099249,48.7959342881652,48.7959342881652,8.60065898061,8.60065898061,8.60065898061,9.35329603844,15.3219167419,15.5535735708,15.579438466,15.2417658772,3.23947289562,3.81427308239,2.43553808534,3.87385770571,542.776060579,15.6492127482,8.42294145468,1.19315954639,542.776060579,15.6492127482,8.42294145468,1.19315954639,26.6333225430532,34.0138346497475,26.6333225430532,34.0138346497475,0.510121714359705,6.36008675385213,96.4785821571928,182.88,0.510121714359705,6.36008675385213,96.4785821571928,182.88,0,0,85.8927877767707,14.1072122232293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.8927877767707,14.1072122232293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668.531076006733,668.531076006733,1.908,1.908,100,100,38.7284733911692,22.4528301886792,17.1112262074323,27.4056603773585,0.0194225042082092,0,0.0712158487634339,0,38.7284733911692,22.4528301886792,17.1112262074323,27.4056603773585,0.0194225042082092,0,0.0712158487634339,0
"COWM0873",1,"WM",40.686,-105.304,2899391,"10L",1790.05653199,2089.80598555,0,0.194814814815,0.00015519949733,0.190098649073,13.3850173950168,4.44482994080808,4.8319678306734,2.63745903968687,1.82274603843771,2.27858805656566,0.121290996670707,0.032621998339899,61.790489196633,13.3850173950361,4.44482994079171,4.8319678306629,2.63745903968583,1.82274603843544,2.27858805656299,0.121290996670437,0.0326219983398681,61.7904891967955,0.00970599986612795,0.00970599986610116,0.115869000554209,0.115869000554194,125.852142334007,125.852142334276,7.62430392514,7.62336236958,7.78081007991,7.80257696371,14.4013840206,13.3355490222,15.00158965,13.8992242293,0.792178443601,1.54026507826,0.892537952718,0.881974439622,456.723033764,15.7458345657,8.08010874532,0.409008760946,480.78558359,14.7265753798,7.65620960088,0.579743660282,10.6806060606061,55.9546127946128,10.6113176248822,58.5012541627395,0.217037037037037,12.9741414141414,129.461616161616,171.565454545455,0.190504555450833,12.9700772855796,130.156780395853,171.452154571159,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.154882154882,596.75438265787,0.1251,2.9511,100,100,5.05050505050505,7.19424460431655,34.6801346801347,43.8848920863309,0,0,11.1111111111111,23.7410071942446,0.119384228715049,0.304971027752364,23.7386113729186,33.9737724916133,0,0,0.333019164310399,1.25038121378469
"NVAW1211",1,"ASW",39.1763,-119.80574,8919959,"16",1772.56449811,2098.15725121,0.00808948787062,0.265828571429,0.00390313686729,0.242456432399,13.0333724058221,5.96366706241509,7.91177584439892,2.88454403945013,1.44818620706199,2.68322838284636,0.148146476114286,0.0503747497378976,57.3289291677628,13.4530414941997,6.42597740430734,6.19324429350257,3.05439913198252,1.5083713356448,2.91267810426052,0.151983093188888,0.0486212496345524,58.9581982692608,0.165099768079784,0.0920413985777454,27.9580870318059,13.6299000819851,97.2212660589757,112.460563174322,7.52073626259,7.38625897425,7.29425378966,8.5515291441,15.0407750769,14.5807066082,14.9393900473,14.9574190528,1.7195880277,2.47542665449,1.66175413265,2.9548500055,489.119277583,15.9842567655,8.63578706263,1.28242031134,681.627211278,13.7932578486,7.17467807975,0.551260859075,11.7526587601078,44.9643622641509,9.97814649118244,47.6152275919472,0.828278167115903,10.6508118598383,107.712628571429,163.176557412399,0.847753212297768,12.2430250221089,103.043433387088,172.058091348905,0,60.7331536388,0,22.3827493261,0,0,0,0,0,0,0,0,0,0,0,16.884097035,0,0,0,61.0518649534,0,30.8016438641,0,0,0,0,0,0,0,0,0,0,0,8.14649118244,0,0,678.164420485175,646.023201373355,1.3464,2.889,100,100,7.68733153638814,21.8582887700535,1.66037735849057,1.7379679144385,2.60916442048517,6.88502673796791,0.808625336927224,0.267379679144385,3.70909847578422,10.1869158878505,14.9040212245747,10.6542056074766,1.25890859907403,3.20872274143302,0.416168131925298,0.124610591900312
"AZAW0035",1,"ASW",34.31531,-112.06405,20413810,"15",1086.98883832,1504.80698395,0,0.27,0.000270612008415,0.302754037869,15.2211542129341,3.6674959659521,3.66211295128144,3.14894104003593,1.80246996879042,3.49309706687425,0.146369993686228,0.0254309996962874,66.4344177245509,13.1073522672497,5.59228645782974,7.30561769200357,2.08191054526663,3.19809417201725,2.45445632004236,0.207348487791413,0.233507702008012,59.0250878722058,0.0078649995848503,0.0602296310199982,0.121212996542515,12.5357858338597,166.726974487425,113.856126815913,15.6339091121,15.8769695311,15.2759204408,15.9259271005,24.7069205613,24.9364331183,24.6130740203,24.334906479,5.90377808332,6.21676256764,5.54281918848,6.31058831168,431.932487479042,25.0957705789222,16.9681001902994,8.83441444899401,460.477818743,21.9157915487,13.9504745486,5.97992385815,34.59,25.77,27.8365855432186,35.2763343785173,0.44,5.28,152.4,182.88,0.343782748122533,4.39734338156206,138.586061385795,182.88,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47211365395666,16.2899097208041,0,76.2831898332613,0,0,0,0,0,0,0,0,0,0,0,6.95478679197793,0,0,678.064670658683,706.46684162911,0.2385,274.4766,100,100,0,0,0,0,0,0,0,0,4.09794414182524,4.36332277505623,22.5433230912432,20.536832648029,0.0327683562157772,0.0734488841671749,0.20284324853136,0.811216693882101
"NVAW1210",1,"ASW",39.18138,-119.69487,11432263,"16",1443.37799238,2034.45024262,0,0.239880304679,0.0116048980528,0.242965861428,13.0612038642546,7.01598344004352,5.60887553384113,3.03894586609902,1.35930513661045,2.99010897811208,0.147297738710011,0.050545281374864,59.0788445560392,13.8466493814954,4.30085181498815,9.51510663314755,2.39789499388453,2.1028536488191,2.77424272601398,0.179066847135251,0.0368469068245052,57.653625673495,0.0787519937170838,0.18572483302166,8.82013759825898,32.0453782137541,86.7964985217628,92.8790981872497,9.07782562327,9.06398585015,8.9062097579,9.69923043013,19.0895305117,18.1694787609,18.7971997819,18.8630558602,2.04620125843,2.67518763731,1.92106267575,3.20683931337,248.427588885,18.6035901445,10.1779340333,1.74586767185,673.345247418,14.9097277675,7.43109472526,-0.0525717045945,15.2981936887922,59.3151958650707,16.3367135203493,54.046003826418,0.396496191512514,18.7700326441785,117.047138193689,182.88,1.08663286202964,16.154802577746,100.399334710258,168.701369755104,0,82.9706202394,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0293797606,0,0,0,9.62337718854,0,63.8464388539,0.20192998703,0,0,0,0,0,0,0,0,0,0,26.3282539706,0,0,826.145266594124,769.635673565636,0.3681,374.9085,100,100,12.9488574537541,22.9828850855746,0,0,0,0,1.14254624591948,4.64547677261614,4.99554045859459,4.15901479961111,23.5235216915104,27.0142714822417,3.70200909152655,3.55934848102937,3.77114926835458,7.59353282200857
"NVWM1255",1,"WM",38.9645,-119.84932,8921935,"16",1653.90801365,2183.98359233,0.0058566552901,0.133686006826,0.000727797098991,0.130458054118,14.7291745143345,3.36378844524915,7.21176255590444,3.38349622321502,1.51990946250512,3.15897655405461,0.153742816556314,0.0330316638402048,61.8720380451195,15.4965221349563,3.60545837672406,4.91312438501145,3.66875070703198,1.60678865834252,3.51752779081347,0.15941947299262,0.0284396217998134,64.5754146253287,0.119489128934471,0.0196275884812113,21.9169695447782,2.72449981469166,120.194660065529,142.843281738909,6.52775289791,6.54112981202,6.50007098526,6.99441487623,13.7069820706,12.8409687634,12.9249502558,12.8431731949,2.54332199612,3.05229547391,2.55115752141,3.5876651775,406.606205255,17.3275770949,9.11019510259,0.888472330689,587.005293776,13.4080488765,6.76862229713,0.126416067809,5.08709897610922,77.281071672355,4.15260666723217,79.9949011790652,0.846484641638225,32.5896928327645,90.999590443686,178.951126279864,1.01595215879209,33.8510153532954,70.4552854355755,177.636542539656,0,0,0,93.3788395904,0,0,0,0,0,0,0,0,0,0,0,6.62116040956,0,0,0,0,0,99.1771990839,0,0,0,0,0,0,0,0,0,0,0,0.822800916108,0,0,650.919453924915,607.236491644754,0.4014,2.5047,100,100,5.59726962457338,2.24215246636771,14.5392491467577,22.6457399103139,2.04778156996587,1.34529147982063,0.341296928327645,0.448430493273543,6.98108406141318,9.55803090190442,45.7714818898974,53.5393460294646,0.254474510136568,0.215594681997844,0.0424124183560947,0.0718648939992813
"AZAW0084",1,"ASW",32.31472,-110.81092,15893872,"15",878.317198068,1838.39677737,0,0.296602254428341,0,0.156166622854,12.8608822328502,2.36890827835212,8.23324945866881,2.92339667529254,1.24551076621578,2.46250407016103,0.130194302166398,0.0535237830566291,61.719251373591,14.1481319840134,2.04911218113931,2.62266519635677,3.91966363548208,0.851815089962127,3.4014014949908,0.11109904178423,0.0324657340508806,70.1955191236576,0.157026265461621,0.0103416846908316,65.0117981588835,2.35969766492391,93.940015949007,166.452254029267,16.1706202546,16.1945369867,16.1798464362,16.2007131641,22.9152373296,22.9096318763,22.9164693389,22.9151526369,6.1222449659,6.22819923139,5.89767780728,6.80567722913,363.455223718196,28.3461711031669,20.2467036623725,12.1430375267848,700.45271493,20.7565379802,14.3572132892,7.95242087863,18.7866344605475,63.3141814278046,18.1708143236849,39.268056975397,0.25085346215781,8.57262479871176,128.618486312399,182.88,0.222636134396511,4.41660338230569,57.8373262844291,182.88,0,0,0,68.0622651637144,0,0,0,0,0,0,0,0,0,0,0,31.9377348362856,0,0,0,0,0,99.4207046956996,0,0,0,0,0,0,0,0,0,0,0,0.579295304300416,0,0,674.882984433709,575.453826756628,0.4473,16.0425,100,100,0.805152979066022,0,0,0,0,0,0,0,1.01352338113737,0.774193548387097,29.2071929978289,29.6269284712482,0,0,0.0243401388361519,0.140252454417952
"NVAW1237",1,"ASW",36.1228,-115.483,22069988,"15",1351.44699172,1669.66967536,0,0.263569457221711,0,0.307745479972,9.89129132902484,5.53668997589696,15.7302966517019,1.84883308542318,1.6129779650644,1.10201809131095,0.122952942178473,0.317647838954922,46.4337538109476,5.63287547638598,8.97493011098791,4.79848503596044,1.33674331415443,4.93034658942164,0.471452080301668,0.0999237848306862,0.180864513347318,52.6571059974029,0.533533381306348,0.146036993203476,97.2228421071757,21.3925250304665,12.2360433706532,78.1149496221157,14.5479498135,14.3540263695,14.4120136997,15.2418724714,21.0630496225,21.0526157938,21.0724351469,20.89306181,5.64390608583,6.8409465738,5.63499129022,7.80018412478,263.451667975161,22.0900183285649,15.4176674064857,8.74082369351426,314.540751715,19.7964040323,13.2492156032,6.69900015557,12.590027598896,52.5782520699172,15.9668594545999,40.9323753870742,0.184774609015639,10.5976724931003,128.43730450782,181.568169273229,0.336275097392868,5.87771051842973,62.6239286784537,182.53750374588,0,26.1269549218031,0,0,0,0,0,0,0,0,0,0,0,0,0,73.8730450781969,0,0,19.378683448207,64.5789631405454,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0423534112476,0,0,640.741950321987,538.247128159025,0.5427,1.6191,100,100,0,0,6.62373505059798,11.1111111111111,0,0,0.321987120515179,1.16086235489221,0,0,14.9435620817101,19.0661478599222,0,0,0.279692338427729,1.22290161200667
"WYAW1476",1,"ASW",41.64774,-108.9979,3387877,"14",1961.99773035,2137.24547869,0,0.267093538605,0.000173674133893,0.277604848931,9.28397987668144,5.52448471192753,8.67403477979939,1.81551559760516,2.75430353110956,0.848010596633232,0.179497891252624,0.212544605914004,50.6798567528963,8.20416440724563,8.79517576668337,3.52508224161736,1.70059926846517,2.93004275800986,0.723899104020468,0.184187624955105,0.49956106203721,50.4923222676006,0.148744390538838,0.168997493683227,65.2205206148822,12.5934126247279,42.2640532402612,62.8328536116685,NA,NA,NA,NA,20.9220981419,19.8367147754,21.479990831,20.4699579708,1.85941883629,2.24856648374,1.94240333753,2.39075478746,213.255889431,13.733558709,6.10609367255,-1.52399704468,202.348382049,12.5477743762,5.52409465283,-1.50445051698,18.5815753051862,37.4537718684395,16.6798750220574,45.8844502126633,0.158416141824119,7.41319570795428,116.473222922012,156.980153953814,0.307942400691804,7.84201216026756,74.5225492250308,179.256000262004,0,46.1628178213,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8371821787,0,0,0,91.1246583124,0,0,0,0,0,0,0,0,0,0,1.47044243201,1.11233482936,0,6.29256442626,0,0,937.339709198352,805.096015788948,1.4364,368.4177,100,100,4.641940751108,0,0,0,0,0,0.101080786875049,0,0.712027440241129,0.936844239568294,0.0361149996080681,0.0185658832352517,0.00873345877539011,0.0239402178559825,0.15176174265432,0.709412169936461
"NMAW1266",1,"ASW",36.34974,-106.04419,17846406,"13",1988.8471126,2586.84951319,0.00138016237204377,0.23,0.000877346203164282,0.204598011301489,13.5945433297917,2.93693303942111,11.0794725071303,2.09658172464525,2.41297111109778,1.79465728987646,0.196554161384751,0.0309409961213555,56.3465229643487,13.4094015623809,4.31384037007012,8.72847752921205,2.12640991262221,2.68515399632869,2.01610145823909,0.184533958642311,0.0348597176286271,57.8441127184445,0.1724105842485,0.10602920100872,4.20232155859513,2.53040478487191,50.0657425185316,80.4973545222134,9.35335276962,9.51152296359,9.31548355892,9.53696151207,20.2339515145,20.2170746574,20.5996474694,18.9574996433,1.91103057003,3.64432257221,1.8946577424,3.27788828018,304.633939905,18.4123928401,9.89658279735,1.37982542133,496.405408674,13.4026969036,5.9642826086,-1.47906562004,24.65,41.4429544652312,26.8726392829377,40.052577584147,0.16,7.45,152.4,182.88,0.190894039289332,4.81398343816995,145.430947265329,180.572264874852,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.4814642798246,0,27.0153704283325,0,0.00100966246983633,0,0,0,0,0,0,0,0,0,5.5021556293731,0,0,686.08718672785,690.368027018568,0.4212,154.8396,100,100,3.1768443346276,7.05128205128205,11.2601482527356,1.70940170940171,0,0,3.1062477938581,18.3760683760684,0.318380232155057,0.77828927483667,72.569237603869,62.4566971239915,0.334114138976673,1.22352421473577,1.09884932133854,5.35211922531446
"CAAW0387",1,"ASW",33.74944,-116.42194,22593529,"18",133.768185147,1015.13722276,0,0.134289248429073,0.00114030122275629,0.170421226664024,10.7028872877641,2.60044019249913,18.0182249348869,1.9266861555737,1.3849754819999,1.25557484260551,0.125888326177329,0.088761195367869,47.0139679100985,13.0638622768069,3.13785849877089,11.4144380900808,2.35786795935863,1.54315313548013,2.31609183812631,0.137228166633089,0.0559246647846282,55.2645993024974,0.577112827321756,0.285210028227305,104.017815113057,44.807483708253,30.8083850625402,96.1715980053727,NA,NA,NA,NA,NA,NA,NA,NA,7.40392760756,7.49816853176,7.40392760756,7.71031615949,99.5633133601,30.7672793409,22.8635692598,14.9546837487,339.453365325,24.3825759396,16.975457519,9.56338986747,2.86015288704171,82.5548646776508,9.68240253684886,64.1128483364316,0.173169066350007,31.7438048587403,136.586842808372,181.619893127505,0.648029342598466,18.9045248900716,80.785152689115,181.58933459135,0,0,0,24.8577507298006,0,0,0,0,0,0,0,0,13.6608777398446,0,0,61.4813715303547,0,0,0.903546736457433,0.786922364628085,0,62.3327118041159,0,0,0,0,0,0,0,0,3.62577926815986,0,0,32.3510398266387,0,0,881.277868487457,695.964598543387,0.9108,355.6107,100,100,70.466577606254,66.501976284585,0,0,0.12864281826728,2.56916996047431,0,0,10.3639568522545,5.64912698071234,9.00756165315865,8.60668703163319,0.406198713906627,0.42518405661022,0.345105305497425,1.51724905915373
"COWM1361",1,"WM",39.82384,-106.21556,1312431,"14",2578.11509317,2768.16805628,0,0.3,0,0.306758098841,11.1697320227329,3.66572026695652,6.31491801754658,1.97229306890373,1.82746537723913,1.19681071013354,0.210149966041615,0.360994385947205,61.0179247413043,12.3253074685505,3.69531131085363,8.12657832783164,2.21796478518326,1.64877683777016,1.41003951704422,0.156638230406952,0.177730874470087,62.6690011915346,0.554531199916149,0.878861926084181,0.203880678784472,0.0702891051790021,26.4084956842236,2.92454075677465,7.50187510329,7.50353129863,7.50170779822,7.58244800513,12.2926050246,11.8626032548,12.2934608417,12.2055798954,2.72695403866,2.79606565967,2.73046091215,2.79138559691,403.158329366,11.3458903354,2.97440691764,-5.40188908724,481.879429473,10.5175185996,2.65353497959,-5.21516091989,25.88,37.17,23.9207141168125,42.3965925750768,0.91,3.46,133.35,182.88,2.22384960983684,7.51283755024829,142.82319697328,178.673005438638,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,643.208074534161,720.726649326082,0.1431,1.3563,100,100,1.5527950310559,3.14465408805031,47.8260869565217,51.5723270440252,0,0,0.31055900621118,0.628930817610063,0.118231260345235,0.33178500331785,77.2286592575077,79.4956867949569,0,0,0.591156301726176,0.06635700066357
"NMAW1278",1,"ASW",35.43365,-106.12151,17835628,"13",1886.08435414,2042.95602907,0,0.236648396596859,6.9451030904179e-06,0.271063939311425,11.6367706392343,4.18290441982984,8.08785752282395,2.20464665487156,1.72232066600949,1.4344335282518,0.160641064907559,0.0660431763313973,56.5660736113383,7.05566476212257,14.9886895378294,4.1584670226083,1.5550304482804,4.29162790158452,0.884629358266355,0.168039918165575,1.12231878856138,42.8373279336942,0.161635747663613,0.0992501960079425,3.03567134231839,0.99878765917136,39.416961849681,67.5953937861214,11.3806094463,11.5264548866,11.3797979961,11.8959522163,22.6276550605,22.788589652,22.7317791474,22.4066410474,2.22561251846,3.61220078069,2.03836652411,3.47391648876,347.099093224,19.4499857486,11.2965209653,3.13744687278,378.023813791,18.3075792059,10.2581185364,2.20352838039,25.5317735602094,33.5592788776178,25.6379515770279,35.4602053853614,0.238583933246073,2.99776791557592,124.729283376963,179.390690035995,0.298460963625405,3.68890899926266,92.820264885314,180.65937286025,0,39.7292212041885,0,9.5345222513089,0,0,0,0,0,0,0,0,0,0,0,50.7362565445026,0,0,3.86026880914428,68.4152314983371,0,7.73736496057812,0,0,0,0,0,0,0,0,0,0,0,19.9871347319404,0,0,747.590518651832,764.872029591646,0.9729,166.941,100,100,1.64021596858639,2.22016651248844,14.2015706806283,0.647548566142461,0.00409031413612565,0.0925069380203515,0.523560209424084,10.9158186864015,0.530290745879596,0.375761496576635,26.7465251538172,24.9474365194889,7.64879194979945e-05,0.000539112620626449,0.0461222154572907,0.262547846245081
"NMAW1293",1,"ASW",32.84595,-104.40441,20784366,"13",1055.182981,1417.02029851,0.00771772939346812,0.35,0.000259108420883822,0.336918875475048,12.912218093868,0.874041974544546,11.3568353653077,2.47309207916019,1.10905396938458,1.39970302581649,0.155387997627194,0.0311569999903355,58.2427711486336,5.79297927218412,17.4832032225106,4.94170128534187,1.26542331442467,8.36745926860378,0.682982145658279,0.163410125902264,1.63079438571631,29.3816138115324,0.230692997574983,0.128608546444835,5.46153688430904,2.06627326974501,1.79126703739169,45.6063021735644,15.7442082949,15.8226795824,15.8019748253,15.7934312717,24.9870596023,25.6891672599,25.4431097983,25.4499064929,7.04198449979,7.22858052559,6.46168300779,7.04534704971,323.589961795,25.0108949192,16.38820162,7.76106157126,380.733223833,23.245746625,14.736411932,6.22192317733,26.82,21.3403182626083,26.8866379680082,23.5692710652629,0.71,3.4,138.98,182.88,1.12263865423991,3.33151660941853,100.329563161291,182.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,63.7859852087226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2140147912774,0,0,1027.44706731837,836.259951292465,2.1483,82.4913,100,100,46.4285714285714,46.7532467532468,0,0,0.972006220839814,0.125680770842061,0.0333259275716508,0,2.10289000525862,1.44778903957145,0.104799519637789,0.341490557186031,0.0326333023783151,0.00327307243309294,0.00111885608154223,0
"NMWM1335",1,"WM",33.39147,-105.61137,20772322,"13",2155.01978571,2363.04139718,0,0.245837615321733,0,0.259406897955623,2.61511896094827,23.9439795916443,1.52830808222877,0.761615148899334,10.3610555048464,0.366365924348943,0.181525152590214,2.68110585662151,19.4277046331309,8.60955409227324,13.3498816366796,2.97460253046209,2.18898995332538,5.86704783711868,2.00421054795417,0.159365179220345,1.35265950413383,43.3325121509582,0.085106259153918,0.0589849838085614,0.0810883560828565,0.0853928767368482,69.9583750703609,119.023974321691,12.2460108399,12.392607976,12.2466772126,12.471871616,17.1042536493,18.9954348684,18.0738496801,18.0710674722,4.15294022459,5.39648716062,3.53046317461,4.76259132135,571.633169021,18.0843737435,10.4410196925,2.7930166597,678.710772764,16.6061406005,9.41987127845,2.22938067451,24.8861698586944,31.8850151815952,27.5571974874226,33.1201012010353,0.509684106037604,2.83889991825295,91.0856817120168,182.88,0.677131183296013,2.55285354930642,93.6076249745544,182.88,74.4861613920355,25.5138386079645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0968680024428,14.2786518160933,0,48.6244801814639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.590768422282,631.958269113328,4.4784,7.6878,100,100,2.6305033282728,1.10530546623794,73.3971738876562,71.121382636656,0,0,0,0,2.24358042283421,3.17255911964411,70.3608921976328,76.2116600327792,0,0,0,0
"COAW1383",1,"ASW",39.36105,-108.73804,3177198,"14",1683.71031746,2095.0233189,0.00232426303855,0.277660619803,0.00290064591429,0.273128904333,6.51565857159864,7.11229914875283,3.29498082152305,1.35884258394369,1.77005399532691,0.653277081617536,0.284513922696523,0.556794660166289,56.5368410997732,6.81677681512527,10.3083536553842,2.36906490223086,1.46223352408584,2.35543211512394,0.577253094297518,0.193825653450403,0.970565418703662,53.1017080405056,0.145248192450491,0.197178328483229,0.850126401105442,0.179847356767511,65.9470147547241,71.033733730785,9.20677259275,9.33890880911,8.92076872348,9.85789360155,18.9191832843,18.5218895406,18.7656774402,18.5582329865,2.26953336842,3.61261769849,2.15499802991,3.46041237973,306.895731344,17.8815049963,10.4559205512,3.02539428895,444.835191174,15.0945764598,8.40638723059,1.71351007721,14.4066137566138,46.791895313681,21.1759507672719,37.5912838043954,0.339142101284958,9.03206349206349,46.3789947089947,182.88,0.571687666618035,6.21685677148958,111.944036831704,182.88,0,87.2448979592,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7551020408,0,0,0,99.5523694577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447630542329,0,0,670.710884353741,605.981332148494,0.7821,17.7822,100,100,0,0,10.7142857142857,1.61104718066743,0,0,0,0,0,0,62.6092550101463,52.0042514424537,0.173083809700651,0.318858184026723,0.120694457339151,0.222694604717077
"NVAW1242",2,"ASW",36.09081,-115.02388,22070042,"15",594.628067884,995.2348264,0,0.306242074653192,0,0.301271564351,10.5543974214854,2.427006330481,16.032304461434,1.93946705157792,1.2229788538423,1.30330445738905,0.125004864810983,0.0553918112015541,51.8883683195881,8.77204643140638,9.64725743406462,12.3221989123972,1.48756581688475,3.5832320901634,1.17451917664866,0.226656519556018,0.292271258549791,42.5729325626587,0.51864064875578,0.376452712674956,97.5668888346761,68.8742976438166,15.9632718611098,44.7935825408502,NA,NA,NA,NA,NA,NA,NA,25.3138834882,8.20087926775,8.4876337202,8.04135213462,8.8567749344,116.979279809315,27.3500214291843,20.1207638943367,12.8861061085951,186.840930367,24.5897031117,17.7378202928,10.8808337452,13.475785383992,50.0882187634075,12.100955417399,50.9729129179958,0.209093531010154,10.4212673404205,150.733809887019,170.989514229871,0.180393355467309,11.7190467308986,107.995878339084,181.982323405594,0,19.6024216999571,0,0,0,0,0,0,0,0,0,0,0,0,0,80.3975783000429,0,0,19.1233209643469,8.32975283727188,0,10.5390274070699,0,0,0,0,0,0,0,0,0,0,0,62.0078987913113,0,0,971.065738666158,779.47431807825,2.7927,140.5404,100,100,94.5130380893359,94.07025459233,0,0,0.0858082661963102,0,0.986795061257568,0.676764421527554,25.1551548293297,27.3015446092369,1.4009504589545,1.00924716309332,0.00433999522600525,0.00192115576730961,0.0505609443829612,0.0409846563692717
